928	"PTB_WSJ"	"its"	"objectivity"	20	21	14422		
22002	"HDFRE"	"his"	"obscurity"	26	28	2002	"But those who had spurned , and those who had protected , the Thracian , were guilty of the same crime , the knowledge of <b>his</b> original <b>obscurity</b> . "	
23663	"HDFRE"	"his"	"obscurity"	11	13	3663	"He beheld with inveterate hatred all those who might remember <b>his</b> former <b>obscurity</b> , or censure his present conduct . "	
21622	"HDFRE"	"their"	"partiality"	7	9	1622	"The artful M??sa saw and cherished <b>their</b> rising <b>partiality</b> , and readily sacrificing her daughter 's reputation to the fortune of her grandson , she insinuated that Bassianus was the natural son of their murdered sovereign . "	
925	"PTB_WSJ"	"stock"	"liquidity"	8	10	10553		
926	"PTB_WSJ"	"stock"	"liquidity"	9	11	15306		
927	"PTB_WSJ"	"trust"	"liquidity"	30	32	17260		
21203	"HDFRE"	"his"	"liberality"	11	12	1203	"The enraged multitude affronted the person of Julian , rejected <b>his</b> <b>liberality</b> , and , conscious of the impotence of their own resentment , they called aloud on the legions of the frontiers to assert the violated majesty of the Roman empire . "	
21568	"HDFRE"	"his"	"liberality"	10	12	1568	"The grateful soldiers forgot his vices , remembered only <b>his</b> partial <b>liberality</b> , and obliged the senate to prostitute their own dignity and that of religion , by granting him a place among the gods . "	
21881	"HDFRE"	"His"	"liberality"	1	3	1881	"<b>His</b> unbounded <b>liberality</b> flowed not , however , from the sentiments of a generous mind ; it was the sordid result of avarice , and will naturally be illustrated by some observations on the finances of that state , from the victorious ages of the commonwealth to the reign of Alexander Severus . "	
22743	"HDFRE"	"his"	"liberality"	12	13	2743	"They admired the valor of ??milianus ; they were attracted by <b>his</b> <b>liberality</b> , for he offered a considerable increase of pay to all deserters . "	
23048	"HDFRE"	"his"	"liberality"	31	32	3048	"The frequent rebellions of the provinces had involved almost every person in the guilt of treason , almost every estate in the case of confiscation ; and Gallienus often displayed <b>his</b> <b>liberality</b> by distributing among his officers the property of his subjects . "	
23825	"HDFRE"	"his"	"liberality"	2	3	3825	"By <b>his</b> <b>liberality</b> he had attached to his fortunes the fleet which he commanded , and secured the barbarians in his interest . "	
24355	"HDFRE"	"his"	"liberality"	57	58	4355	"Sensible of the increasing difficulties of his enterprise , the haughty Galerius made the first advances towards a reconciliation , and despatched two of his most considerable officers to tempt the Roman princes by the offer of a conference , and the declaration of his paternal regard for Maxentius , who might obtain much more from <b>his</b> <b>liberality</b> than he could hope from the doubtful chance of war . "	
24531	"HDFRE"	"his"	"liberality"	22	24	4531	"The rapid progress of Constantine was scarcely sufficient to awaken him from his fatal security ; he flattered himself , that <b>his</b> well-known <b>liberality</b> , and the majesty of the Roman name , which had already delivered him from two invasions , would dissipate with the same facility the rebellious army of Gaul . "	
25141	"HDFRE"	"their"	"liberality"	33	34	5141	"But as long as the contributions of the Christian people were free and unconstrained , the abuse of their confidence could not be very frequent , and the general uses to which <b>their</b> <b>liberality</b> was applied reflected honor on the religious society . "	
