13897	"PTB_WSJ"	"Administration"	"approval"	15	17	4632		
13898	"PTB_WSJ"	"Beers"	"approval"	15	18	16688		
13899	"PTB_WSJ"	"company"	"approval"	8	11	8289		
13900	"PTB_WSJ"	"creditors"	"approval"	9	11	1778		
13901	"PTB_WSJ"	"creditors"	"approval"	60	62	36762		
13902	"PTB_WSJ"	"its"	"approval"	16	17	32775		
13903	"PTB_WSJ"	"management"	"approval"	20	22	1635		
13904	"PTB_WSJ"	"officials"	"approval"	31	33	5499		
13905	"PTB_WSJ"	"Pretoria"	"approval"	1	3	7513		
13906	"PTB_WSJ"	"project"	"approval"	16	19	35304		
13907	"PTB_WSJ"	"regulators"	"approval"	13	15	29427		
13908	"PTB_WSJ"	"Laband"	"analysis"	11	13	35045		
13909	"PTB_WSJ"	"Our"	"analysis"	26	27	29944		
13910	"PTB_WSJ"	"their"	"analysis"	14	15	36765		
13911	"PTB_WSJ"	"Green"	"allegation"	9	11	958		
13912	"PTB_WSJ"	"government"	"allegations"	7	9	8240		
13913	"PTB_WSJ"	"government"	"allegations"	2	5	18301		
13914	"PTB_WSJ"	"government"	"allegations"	5	7	18303		
13915	"PTB_WSJ"	"their"	"allegations"	26	27	1690		
13916	"PTB_WSJ"	"Viacom"	"allegations"	8	10	37846		
13917	"PTB_WSJ"	"Air"	"announcement"	4	6	28414		
13918	"PTB_WSJ"	"Anheuser"	"announcement"	15	17	14793		
13919	"PTB_WSJ"	"company"	"announcement"	4	7	2634		
13920	"PTB_WSJ"	"company"	"announcement"	24	26	9100		
13921	"PTB_WSJ"	"company"	"announcement"	2	5	19014		
13922	"PTB_WSJ"	"company"	"announcement"	17	19	27110		
13923	"PTB_WSJ"	"Corp."	"announcement"	2	4	6941		
13924	"PTB_WSJ"	"Corp."	"announcement"	7	9	17585		
13925	"PTB_WSJ"	"Donuts"	"announcement"	3	5	18241		
13926	"PTB_WSJ"	"Ford"	"announcement"	11	15	351		
13927	"PTB_WSJ"	"Ford"	"announcement"	8	11	33404		
13928	"PTB_WSJ"	"Friday"	"announcement"	2	4	8111		
13929	"PTB_WSJ"	"Greenspan"	"announcement"	21	24	7833		
13930	"PTB_WSJ"	"his"	"announcement"	15	16	378		
13931	"PTB_WSJ"	"his"	"announcement"	10	12	39798		
13932	"PTB_WSJ"	"IBM"	"announcement"	1	3	20474		
13933	"PTB_WSJ"	"its"	"announcement"	3	4	17707		
13934	"PTB_WSJ"	"its"	"announcement"	3	4	21806		
13935	"PTB_WSJ"	"its"	"announcement"	11	12	25271		
13936	"PTB_WSJ"	"its"	"announcement"	5	7	33241		
13937	"PTB_WSJ"	"its"	"announcement"	4	5	34133		
13938	"PTB_WSJ"	"its"	"announcement"	19	20	34377		
13939	"PTB_WSJ"	"its"	"announcement"	42	43	38224		
13940	"PTB_WSJ"	"Lawson"	"announcement"	18	20	11148		
13941	"PTB_WSJ"	"Lawson"	"announcement"	7	9	11154		
13942	"PTB_WSJ"	"Motor"	"announcement"	12	14	14835		
13943	"PTB_WSJ"	"Nabisco"	"announcement"	21	23	18530		
13944	"PTB_WSJ"	"Ridley"	"announcement"	7	9	345		
13945	"PTB_WSJ"	"Ridley"	"announcement"	2	4	372		
13946	"PTB_WSJ"	"yesterday"	"announcement"	6	8	12927		
13947	"PTB_WSJ"	"yesterday"	"announcement"	2	4	38025		
13948	"PTB_WSJ"	"Zainuddin"	"announcement"	20	23	8131		
13949	"PTB_WSJ"	"yesterday"	"announcements"	8	10	3258		
13950	"PTB_WSJ"	"Yesterday"	"announcements"	1	3	12226		
13952	"PTB_WSJ"	"His"	"answer"	1	2	39191		
13953	"PTB_WSJ"	"government"	"assertions"	2	4	8239		
13954	"PTB_WSJ"	"Sony"	"assertions"	8	10	5316		
13955	"PTB_WSJ"	"Department"	"assessment"	25	27	35319		
13956	"PTB_WSJ"	"everyone"	"assessment"	5	7	36283		
13957	"PTB_WSJ"	"his"	"assessment"	24	25	12140		
13958	"PTB_WSJ"	"its"	"assessment"	8	9	17244		
13959	"PTB_WSJ"	"Korotich"	"assessment"	8	10	7786		
13960	"PTB_WSJ"	"My"	"assessment"	2	3	36283		
13961	"PTB_WSJ"	"their"	"assessments"	22	23	2033		
13962	"PTB_WSJ"	"analyst"	"estimate"	8	10	23498		
							
							
13963	"PTB_WSJ"	"analysts"	"estimates"	28	30	188		
13964	"PTB_WSJ"	"analysts"	"estimates"	13	15	3291		
13965	"PTB_WSJ"	"analysts"	"estimates"	13	15	5862		
13966	"PTB_WSJ"	"analysts"	"estimates"	20	22	7219		
13967	"PTB_WSJ"	"analysts"	"estimates"	13	15	9679		
13968	"PTB_WSJ"	"analysts"	"estimates"	13	15	15625		
13969	"PTB_WSJ"	"analysts"	"estimates"	13	15	19279		
13970	"PTB_WSJ"	"analysts"	"estimates"	13	15	22720		
13971	"PTB_WSJ"	"analysts"	"estimates"	30	32	23497		
13972	"PTB_WSJ"	"analysts"	"estimates"	13	15	26317		
13973	"PTB_WSJ"	"analysts"	"estimates"	13	15	26322		
13974	"PTB_WSJ"	"analysts"	"estimates"	13	15	35226		
13975	"PTB_WSJ"	"analysts"	"estimates"	16	18	36234		
13976	"PTB_WSJ"	"analysts"	"estimates"	5	7	36463		
13977	"PTB_WSJ"	"analysts"	"estimates"	13	15	38741		
13978	"PTB_WSJ"	"analysts"	"estimates"	14	16	39399		
13979	"PTB_WSJ"	"analysts"	"expectations"	22	24	11450		
13980	"PTB_WSJ"	"analysts"	"expectations"	11	13	15183		
13981	"PTB_WSJ"	"analysts"	"expectations"	13	15	18880		
13982	"PTB_WSJ"	"analysts"	"expectations"	20	22	20858		
13983	"PTB_WSJ"	"analysts"	"expectations"	19	21	21141		
13984	"PTB_WSJ"	"Analysts"	"expectations"	1	3	21875		
13985	"PTB_WSJ"	"analysts"	"expectations"	24	26	22072		
13986	"PTB_WSJ"	"analysts"	"expectations"	8	10	28089		
13987	"PTB_WSJ"	"analysts"	"expectations"	8	10	31194		
13988	"PTB_WSJ"	"analysts"	"expectations"	6	8	31573		
13989	"PTB_WSJ"	"analysts"	"expectations"	20	22	31698		
13990	"PTB_WSJ"	"analysts"	"expectations"	4	6	32684		
13991	"PTB_WSJ"	"analysts"	"expectations"	10	13	32691		
13992	"PTB_WSJ"	"analysts"	"expectations"	28	30	34282		
13993	"PTB_WSJ"	"analysts"	"expectations"	24	26	34406		
13994	"PTB_WSJ"	"analysts"	"expectations"	31	33	34634		
13995	"PTB_WSJ"	"analysts"	"expectations"	7	9	36205		
13996	"PTB_WSJ"	"analysts"	"expectations"	17	20	39367		
13997	"PTB_WSJ"	"analysts"	"forecasts"	4	6	2691		
13998	"PTB_WSJ"	"analysts"	"forecasts"	12	14	15171		
13999	"PTB_WSJ"	"analysts"	"forecasts"	8	10	21152		
14000	"PTB_WSJ"	"analysts"	"forecasts"	13	15	27444		
14001	"PTB_WSJ"	"analysts"	"forecasts"	9	11	37728		
14002	"PTB_WSJ"	"analysts"	"predictions"	11	13	17039		
14003	"PTB_WSJ"	"its"	"acquisition"	5	6	281		
14004	"PTB_WSJ"	"its"	"acquisition"	7	8	2476		
14005	"PTB_WSJ"	"its"	"acquisition"	15	19	2491		
14006	"PTB_WSJ"	"its"	"acquisition"	17	22	5514		
14007	"PTB_WSJ"	"its"	"acquisition"	5	9	11548		
14008	"PTB_WSJ"	"its"	"acquisition"	13	17	15460		
14009	"PTB_WSJ"	"its"	"acquisition"	4	5	18190		
14010	"PTB_WSJ"	"its"	"acquisition"	23	24	18477		
14011	"PTB_WSJ"	"its"	"acquisition"	9	10	20655		
14012	"PTB_WSJ"	"its"	"acquisition"	15	18	23171		
14013	"PTB_WSJ"	"its"	"acquisition"	9	10	23183		
14014	"PTB_WSJ"	"its"	"acquisition"	12	17	27355		
14015	"PTB_WSJ"	"its"	"acquisition"	26	27	29433		
14016	"PTB_WSJ"	"its"	"acquisition"	18	19	38916		
14017	"PTB_WSJ"	"its"	"acquisition"	10	11	39577		
14018	"PTB_WSJ"	"our"	"acquisition"	4	6	11845		
14019	"PTB_WSJ"	"Amdura"	"acquisition"	11	13	30496		
14020	"PTB_WSJ"	"Bank"	"acquisition"	17	24	7457		
14021	"PTB_WSJ"	"company"	"acquisition"	18	20	15151		
14022	"PTB_WSJ"	"Corp."	"acquisition"	16	22	2572		
14023	"PTB_WSJ"	"Corp."	"acquisition"	13	19	5393		
14024	"PTB_WSJ"	"Corp."	"acquisition"	3	7	12093		
14025	"PTB_WSJ"	"Corp."	"acquisition"	6	8	33121		
14026	"PTB_WSJ"	"Group"	"acquisition"	19	21	1837		
14027	"PTB_WSJ"	"its"	"acquisition"	16	17	14948		
14028	"PTB_WSJ"	"Peck"	"acquisition"	3	5	7343		
14029	"PTB_WSJ"	"Pinkerton"	"acquisition"	55	57	2149		
14030	"PTB_WSJ"	"Quebecor"	"acquisition"	5	10	5239		
14031	"PTB_WSJ"	"Sherwin-Williams"	"acquisition"	16	18	4036		
14032	"PTB_WSJ"	"Sony"	"acquisition"	35	37	5308		
14033	"PTB_WSJ"	"Spiegel"	"acquisition"	12	17	15495		
14034	"PTB_WSJ"	"Stevric"	"acquisition"	4	6	13107		
14035	"PTB_WSJ"	"Texaco"	"acquisition"	3	5	23186		
14036	"PTB_WSJ"	"Texaco"	"acquisition"	3	7	25965		
14037	"PTB_WSJ"	"their"	"acquisition"	5	7	4785		
14038	"PTB_WSJ"	"their"	"acquisition"	31	32	15505		
14039	"PTB_WSJ"	"Union"	"acquisition"	7	12	5684		
14040	"PTB_WSJ"	"companies"	"acquisitions"	11	13	20149		
14041	"PTB_WSJ"	"its"	"acquisitions"	11	12	28582		
14042	"PTB_WSJ"	"Bradley"	"argument"	2	4	35209		
14043	"PTB_WSJ"	"his"	"argument"	2	3	2051		
14044	"PTB_WSJ"	"his"	"argument"	21	22	32430		
14045	"PTB_WSJ"	"its"	"argument"	10	11	3976		
14046	"PTB_WSJ"	"Leval"	"argument"	41	43	13001		
14047	"PTB_WSJ"	"Shannon"	"argument"	5	7	30822		
14048	"PTB_WSJ"	"their"	"argument"	3	4	8052		
14049	"PTB_WSJ"	"his"	"arguments"	2	4	15935		
14050	"PTB_WSJ"	"Dinkins"	"behavior"	19	21	10925		
14051	"PTB_WSJ"	"his"	"behavior"	10	11	4988		
14052	"PTB_WSJ"	"their"	"behavior"	8	9	37640		
14053	"PTB_WSJ"	"whose"	"behavior"	38	39	25297		
14054	"PTB_WSJ"	"anybody"	"guess"	8	10	14538		
							
							
							
							
14055	"PTB_WSJ"	"Agricole"	"bid"	6	8	22380		
14056	"PTB_WSJ"	"China"	"bid"	7	9	30890		
14057	"PTB_WSJ"	"Communications"	"bid"	23	25	17219		
14058	"PTB_WSJ"	"company"	"bid"	25	27	11469		
14059	"PTB_WSJ"	"Corp."	"bid"	2	8	2331		
14060	"PTB_WSJ"	"Foothills"	"bid"	3	6	5392		
14061	"PTB_WSJ"	"Georgia-Pacific"	"bid"	2	4	1134		
14062	"PTB_WSJ"	"Georgia-Pacific"	"bid"	13	15	2339		
14063	"PTB_WSJ"	"Georgia-Pacific"	"bid"	1	6	2442		
14064	"PTB_WSJ"	"Georgia-Pacific"	"bid"	15	20	2578		
14065	"PTB_WSJ"	"Georgia-Pacific"	"bid"	7	10	2984		
14066	"PTB_WSJ"	"Goldsmith"	"bid"	16	21	25555		
14067	"PTB_WSJ"	"Goldsmith"	"bid"	18	23	31627		
14068	"PTB_WSJ"	"Goldsmith"	"bid"	25	29	31628		
14069	"PTB_WSJ"	"group"	"bid"	2	4	1032		
