5653	"PTB_WSJ"	"Luzon"	"year"	3	6	8168		
							
5654	"PTB_WSJ"	"my"	"year"	3	5	22825		
							
5069	"PTB_WSJ"	"his"	"presidency"	15	16	35463		
5070	"PTB_WSJ"	"Reagan"	"presidency"	13	15	7762		
							
5639	"PTB_WSJ"	"his"	"term"	10	13	936		
5640	"PTB_WSJ"	"his"	"term"	3	5	2898		
5641	"PTB_WSJ"	"his"	"term"	31	32	16198		
5642	"PTB_WSJ"	"His"	"term"	1	2	37049		
5643	"PTB_WSJ"	"his"	"term"	10	12	38059		
5644	"PTB_WSJ"	"house"	"term"	4	7	37016		
5645	"PTB_WSJ"	"Reagan"	"term"	24	27	23224		
5646	"PTB_WSJ"	"Reagan"	"term"	11	14	29038		
							
5632	"PTB_WSJ"	"Corr"	"tenure"	3	5	5843		
5633	"PTB_WSJ"	"Corr"	"tenure"	10	12	5848		
5634	"PTB_WSJ"	"her"	"tenure"	5	7	22896		
5635	"PTB_WSJ"	"his"	"tenure"	2	3	5852		
5636	"PTB_WSJ"	"his"	"tenure"	22	23	10899		
5637	"PTB_WSJ"	"his"	"tenure"	18	19	17054		
5638	"PTB_WSJ"	"Pierce"	"tenure"	64	66	11715		
							
5599	"PTB_WSJ"	"his"	"times"	19	20	27894		
5600	"PTB_WSJ"	"my"	"times"	5	6	27858		
							
5548	"PTB_WSJ"	"their"	"years"	28	30	37034		
5549	"PTB_WSJ"	"their"	"years"	37	39	38414		
5550	"PTB_WSJ"	"his"	"years"	2	3	36359		
5551	"PTB_WSJ"	"his"	"years"	18	20	37013		
5552	"PTB_WSJ"	"his"	"years"	22	25	37048		
5553	"PTB_WSJ"	"market"	"years"	46	50	22526		
5554	"PTB_WSJ"	"our"	"years"	6	8	22269		
5555	"PTB_WSJ"	"survey"	"years"	8	11	19460		
5556	"PTB_WSJ"	"system"	"years"	14	18	12842		
5557	"PTB_WSJ"	"his"	"years"	24	26	3688		
5558	"PTB_WSJ"	"his"	"years"	10	12	10966		
5559	"PTB_WSJ"	"his"	"years"	34	35	17653		
5560	"PTB_WSJ"	"his"	"years"	7	9	19174		
5561	"PTB_WSJ"	"his"	"years"	19	21	23359		
5562	"PTB_WSJ"	"his"	"years"	20	22	27237		
5563	"PTB_WSJ"	"his"	"years"	24	25	27583		
5564	"PTB_WSJ"	"his"	"years"	40	42	27874		
5565	"PTB_WSJ"	"their"	"year"	11	13	27775		
5566	"PTB_WSJ"	"company"	"years"	17	20	14499		
							
5612	"PTB_WSJ"	"its"	"month"	16	18	15251		
5613	"PTB_WSJ"	"its"	"month"	27	31	27550		
5614	"PTB_WSJ"	"our"	"month"	15	17	29232		
							
5615	"PTB_WSJ"	"IBM"	"biggest"	6	8	15874		
							
5626	"PTB_WSJ"	"Barre"	"days"	7	9	23680		
5627	"PTB_WSJ"	"city"	"days"	11	14	23516		
5628	"PTB_WSJ"	"company"	"days"	13	16	30738		
5629	"PTB_WSJ"	"her"	"days"	13	14	21572		
5630	"PTB_WSJ"	"his"	"days"	6	7	12408		
5631	"PTB_WSJ"	"his"	"days"	5	6	27878		
							
21659	"HDFRE"	"his"	"winter"	32	34	1659	"As the attention of the new emperor was diverted by the most trifling amusements , he wasted many months in his luxurious progress from Syria to Italy , passed at Nicomedia <b>his</b> first <b>winter</b> after his victory , and deferred till the ensuing summer his triumphal entry into the capital . "	
							
22449	"HDFRE"	"his"	"time"	15	16	2449	"But Tacitus asserts , as a well-known fact , that the Germans , in <b>his</b> <b>time</b> , had no cities ; and that they affected to despise the works of Roman industry , as places of confinement rather than of security . "	
22934	"HDFRE"	"his"	"time"	25	26	2934	"When the great emergencies of the state required his presence and attention , he was engaged in conversation with the philosopher Plotinus , wasting <b>his</b> <b>time</b> in trifling or licentious pleasures , preparing his initiation to the Grecian mysteries , or soliciting a place in the Arcopagus of Athens . "	
24328	"HDFRE"	"his"	"time"	17	18	4328	"Maximian , who conducted the siege in person , was soon convinced that he might waste <b>his</b> <b>time</b> and his army in the fruitless enterprise , and that he had nothing to hope either from force or famine . "	
20190	"HDFRE"	"my"	"time"	23	24	190	"By such temptations , I have been sometimes seduced from the rigid duty even of a pleasing and voluntary task : but <b>my</b> <b>time</b> will now be my own ; and in the use or abuse of independence , I shall no longer fear my own reproaches or those of my friends . "	
24181	"HDFRE"	"our"	"time"	17	19	4181	"For this account of Diocletian 's palace we are principally indebted to an ingenious artist of <b>our</b> own <b>time</b> and country , whom a very liberal curiosity carried into the heart of Dalmatia . "	
22469	"HDFRE"	"their"	"time"	18	19	2469	"The select few , placed by fortune above that necessity , can , however , fill up <b>their</b> <b>time</b> by the pursuits of interest or glory , by the improvement of their estate or of their understanding , by the duties , the pleasures , and even the follies of social life . "	
25283	"HDFRE"	"their"	"time"	17	18	5283	"Their language or their silence equally discover their contempt for the growing sect , which in <b>their</b> <b>time</b> had diffused itself over the Roman empire . "	
