9991	"PTB_WSJ"	"his"	20	-1	-1	22979		
10023	"PTB_WSJ"	"its"	"%"	13	15	5494		
10024	"PTB_WSJ"	"Blumenfeld"	"$"	32	34	20099		
9990	"PTB_WSJ"	"company"	"$"	21	23	2616		
9992	"PTB_WSJ"	"firm"	"$"	24	26	33519		
9993	"PTB_WSJ"	"government"	"$"	16	18	8313		
10022	"PTB_WSJ"	"her"	"$"	47	49	35051		
10021	"PTB_WSJ"	"his"	"$"	29	30	38691		
10020	"PTB_WSJ"	"Interstate"	"$"	13	15	24092		
9994	"PTB_WSJ"	"its"	"$"	10	11	28290		
10018	"PTB_WSJ"	"its"	"$"	28	29	17271		
10019	"PTB_WSJ"	"its"	"$"	10	11	14291		
10025	"PTB_WSJ"	"its"	"$"	31	32	24053		
9989	"PTB_WSJ"	"Union"	"$"	13	15	5018		
2453	"PTB_WSJ"	"China"	"account"	13	16	22956		
8490	"PTB_WSJ"	"Corp."	"account"	8	17	24228		
8491	"PTB_WSJ"	"her"	"account"	17	19	24918		
8492	"PTB_WSJ"	"his"	"account"	11	12	1838		
8493	"PTB_WSJ"	"his"	"account"	23	25	37623		
8494	"PTB_WSJ"	"his"	"account"	13	15	38452		
8495	"PTB_WSJ"	"its"	"account"	22	24	2937		
8496	"PTB_WSJ"	"its"	"account"	16	18	3504		
8497	"PTB_WSJ"	"its"	"account"	15	17	4476		
8498	"PTB_WSJ"	"its"	"account"	22	24	4690		
8499	"PTB_WSJ"	"its"	"account"	9	11	4715		
8500	"PTB_WSJ"	"its"	"account"	11	16	4875		
8501	"PTB_WSJ"	"its"	"account"	14	16	5668		
8502	"PTB_WSJ"	"its"	"account"	18	20	6125		
8503	"PTB_WSJ"	"its"	"account"	50	51	6598		
8504	"PTB_WSJ"	"its"	"account"	10	12	17197		
8505	"PTB_WSJ"	"its"	"account"	6	10	21284		
8506	"PTB_WSJ"	"its"	"account"	13	21	25261		
8507	"PTB_WSJ"	"its"	"account"	12	21	25275		
8508	"PTB_WSJ"	"its"	"account"	10	15	30384		
8509	"PTB_WSJ"	"its"	"account"	36	39	30845		
8510	"PTB_WSJ"	"its"	"account"	21	23	31692		
8511	"PTB_WSJ"	"its"	"account"	10	15	32983		
8512	"PTB_WSJ"	"my"	"account"	15	17	9845		
8513	"PTB_WSJ"	"publication"	"account"	16	26	4878		
8514	"PTB_WSJ"	"their"	"account"	11	13	413		
8515	"PTB_WSJ"	"their"	"account"	40	42	6125		
8516	"PTB_WSJ"	"their"	"account"	11	13	14815		
8517	"PTB_WSJ"	"their"	"account"	20	22	38115		
8518	"PTB_WSJ"	"their"	"account"	16	18	38471		
2339	"PTB_WSJ"	"Britain"	"accounts"	25	28	6519		
8519	"PTB_WSJ"	"Corp."	"accounts"	26	30	18550		
8520	"PTB_WSJ"	"firms"	"accounts"	30	33	4708		
8521	"PTB_WSJ"	"his"	"accounts"	23	25	39059		
8522	"PTB_WSJ"	"investors"	"accounts"	19	21	20642		
8523	"PTB_WSJ"	"Irving"	"accounts"	35	44	7811		
8524	"PTB_WSJ"	"its"	"accounts"	22	23	2558		
8525	"PTB_WSJ"	"its"	"accounts"	7	14	7418		
8526	"PTB_WSJ"	"its"	"accounts"	9	15	32242		
8527	"PTB_WSJ"	"its"	"accounts"	10	14	32970		
8528	"PTB_WSJ"	"its"	"accounts"	24	28	37540		
8529	"PTB_WSJ"	"its"	"accounts"	22	23	39460		
8530	"PTB_WSJ"	"Omni"	"accounts"	6	8	6896		
8531	"PTB_WSJ"	"their"	"accounts"	15	18	185		
8532	"PTB_WSJ"	"their"	"accounts"	17	19	2450		
8533	"PTB_WSJ"	"their"	"accounts"	16	18	4701		
8534	"PTB_WSJ"	"their"	"accounts"	35	37	4712		
8535	"PTB_WSJ"	"their"	"accounts"	39	41	6099		
8536	"PTB_WSJ"	"their"	"accounts"	20	22	9140		
8537	"PTB_WSJ"	"their"	"accounts"	13	16	11102		
8538	"PTB_WSJ"	"their"	"accounts"	44	46	18709		
8539	"PTB_WSJ"	"their"	"accounts"	19	21	19137		
8540	"PTB_WSJ"	"their"	"accounts"	18	19	19138		
8541	"PTB_WSJ"	"their"	"accounts"	11	13	38455		
8542	"PTB_WSJ"	"their"	"accounts"	23	25	38464		
9358	"PTB_WSJ"	"his"	"AG"	24	27	6857		
8543	"PTB_WSJ"	"its"	"agencies"	7	10	19515		
8544	"PTB_WSJ"	"its"	"agencies"	7	8	21260		
8545	"PTB_WSJ"	"their"	"agencies"	16	19	27975		
8546	"PTB_WSJ"	"EC"	"agency"	31	34	9693		
8547	"PTB_WSJ"	"Group"	"agency"	9	14	24210		
8548	"PTB_WSJ"	"Group"	"agency"	38	45	25262		
8549	"PTB_WSJ"	"Group"	"agency"	30	35	25281		
8550	"PTB_WSJ"	"Group"	"agency"	25	30	25282		
8551	"PTB_WSJ"	"Group"	"agency"	24	27	32974		
8552	"PTB_WSJ"	"Group"	"agency"	7	11	38430		
8553	"PTB_WSJ"	"his"	"agency"	31	32	10140		
8554	"PTB_WSJ"	"Iran"	"agency"	28	32	17682		
8555	"PTB_WSJ"	"Omnicom"	"agency"	6	10	14049		
8556	"PTB_WSJ"	"Pentagon"	"Agency"	21	27	24954		
8557	"PTB_WSJ"	"Saatchi"	"agency"	7	14	14036		
8558	"PTB_WSJ"	"Suzuki"	"agency"	2	5	25277		
8559	"PTB_WSJ"	"whose"	"agency"	1	6	32913		
10057	"PTB_WSJ"	"our"	"air"	25	26	15701		
							
							
9569	"PTB_WSJ"	"Khan"	"airline"	18	20	658		
9570	"PTB_WSJ"	"Air"	"Airlines"	5	8	1481		
9571	"PTB_WSJ"	"Air"	"Airlines"	6	9	1482		
9572	"PTB_WSJ"	"Corp."	"Airlines"	16	19	23796		
9573	"PTB_WSJ"	"Corp."	"Airlines"	22	25	36774		
5246	"PTB_WSJ"	"airline"	"airport"	15	19	39245		
5247	"PTB_WSJ"	"our"	"airport"	22	23	3573		
9156	"PTB_WSJ"	"Corp."	"Airways"	16	21	5774		
9157	"PTB_WSJ"	"Corp."	"Airways"	14	19	18469		
22555	"HDFRE"	"their"	"altars"	36	37	2555	"They were persuaded , that , by some ridiculous arts of divination , they could discover the will of the superior beings , and that human sacrifices were the most precious and acceptable offering to <b>their</b> <b>altars</b> . "	
22020	"HDFRE"	"their"	"altars"	27	28	2020	"These impious orders could not be executed without tumults and massacres , as in many places the people chose rather to die in the defence of <b>their</b> <b>altars</b> , than to behold in the midst of peace their cities exposed to the rapine and cruelty of war . "	
20426	"HDFRE"	"their"	"altars"	31	32	426	"Under the specious pretext of abolishing human sacrifices , the emperors Tiberius and Claudius suppressed the dangerous power of the Druids : but the priests themselves , their gods and <b>their</b> <b>altars</b> , subsisted in peaceful obscurity till the final destruction of Paganism . "	
8561	"PTB_WSJ"	"Soviets"	"array"	37	39	23662		
							
							
							
7743	"PTB_WSJ"	"Their"	"asset"	2	4	21607		
7744	"PTB_WSJ"	"Triangle"	"asset"	13	16	3119		
7745	"PTB_WSJ"	"Bond"	"assets"	36	40	8466		
7746	"PTB_WSJ"	"Central"	"assets"	1	3	39075		
7747	"PTB_WSJ"	"client"	"assets"	30	32	33519		
7748	"PTB_WSJ"	"company"	"assets"	14	16	2654		
7749	"PTB_WSJ"	"company"	"assets"	26	28	8839		
7750	"PTB_WSJ"	"company"	"assets"	28	31	12687		
7751	"PTB_WSJ"	"company"	"assets"	5	9	18557		
7752	"PTB_WSJ"	"company"	"assets"	22	24	18740		
7753	"PTB_WSJ"	"company"	"assets"	6	8	21938		
7754	"PTB_WSJ"	"company"	"assets"	34	36	22718		
7755	"PTB_WSJ"	"company"	"assets"	29	31	28053		
7756	"PTB_WSJ"	"company"	"assets"	11	13	28670		
7757	"PTB_WSJ"	"company"	"assets"	10	13	31393		
7758	"PTB_WSJ"	"Corp."	"assets"	18	20	24275		
7759	"PTB_WSJ"	"dealers"	"assets"	32	34	29946		
7760	"PTB_WSJ"	"defendant"	"assets"	25	27	11362		
7761	"PTB_WSJ"	"defendants"	"assets"	20	22	17838		
7762	"PTB_WSJ"	"firm"	"assets"	22	24	33081		
7763	"PTB_WSJ"	"Fossett"	"assets"	40	43	39478		
7764	"PTB_WSJ"	"Garratt"	"assets"	2	4	20271		
7765	"PTB_WSJ"	"group"	"assets"	22	24	24294		
7766	"PTB_WSJ"	"his"	"assets"	28	29	1081		
7767	"PTB_WSJ"	"his"	"assets"	31	32	1083		
7768	"PTB_WSJ"	"his"	"assets"	17	18	1090		
7769	"PTB_WSJ"	"his"	"assets"	20	21	6357		
7770	"PTB_WSJ"	"Hooker"	"assets"	22	24	13684		
7771	"PTB_WSJ"	"its"	"assets"	5	6	2627		
7772	"PTB_WSJ"	"its"	"assets"	3	11	2629		
7773	"PTB_WSJ"	"its"	"assets"	24	28	2646		
7774	"PTB_WSJ"	"its"	"assets"	27	28	5513		
7775	"PTB_WSJ"	"its"	"assets"	13	15	6648		
7776	"PTB_WSJ"	"its"	"assets"	21	22	7325		
7777	"PTB_WSJ"	"its"	"assets"	18	19	8471		
7778	"PTB_WSJ"	"its"	"assets"	23	24	10108		
7779	"PTB_WSJ"	"its"	"assets"	25	26	14762		
7780	"PTB_WSJ"	"its"	"assets"	14	15	14800		
7781	"PTB_WSJ"	"its"	"assets"	28	29	16413		
7782	"PTB_WSJ"	"its"	"assets"	7	8	21622		
7783	"PTB_WSJ"	"its"	"assets"	11	14	24283		
7784	"PTB_WSJ"	"its"	"assets"	21	22	30520		
7785	"PTB_WSJ"	"its"	"assets"	8	10	36057		
7786	"PTB_WSJ"	"Krysalis"	"assets"	7	9	22432		
7787	"PTB_WSJ"	"Mercury"	"assets"	6	8	5534		
7788	"PTB_WSJ"	"partnership"	"assets"	23	25	14979		
7789	"PTB_WSJ"	"partnership"	"assets"	21	23	27459		
7790	"PTB_WSJ"	"their"	"assets"	20	21	840		
7791	"PTB_WSJ"	"their"	"assets"	36	38	843		
7792	"PTB_WSJ"	"their"	"assets"	6	7	4065		
7793	"PTB_WSJ"	"their"	"assets"	22	24	11091		
7794	"PTB_WSJ"	"their"	"assets"	20	23	11095		
7795	"PTB_WSJ"	"their"	"assets"	11	12	20535		
7796	"PTB_WSJ"	"their"	"assets"	22	23	20539		
7797	"PTB_WSJ"	"their"	"assets"	10	11	20546		
7798	"PTB_WSJ"	"their"	"assets"	35	36	20688		
7799	"PTB_WSJ"	"their"	"assets"	20	21	25798		
7800	"PTB_WSJ"	"their"	"assets"	35	36	33077		
9360	"PTB_WSJ"	"my"	"Atlas"	16	17	32641		
8562	"PTB_WSJ"	"her"	"attic"	11	12	3817		
