21753	"HDFRE"	"his"	"affection"	17	18	1753	"She maintained an absolute and lasting empire over the mind of her son , and in <b>his</b> <b>affection</b> the mother could not brook a rival . "	
24377	"HDFRE"	"his"	"affection"	21	22	4377	"Licinius , whose manners as well as character , were not unlike his own , seems to have engaged both <b>his</b> <b>affection</b> and esteem . "	
21725	"HDFRE"	"their"	"affection"	7	8	1725	"Provoked at this new instance of <b>their</b> <b>affection</b> for his cousin , and their contempt for his person , the emperor ventured to punish some of the leaders of the mutiny . "	
24216	"HDFRE"	"their"	"affections"	29	30	4216	"The stern temper of Galerius was cast in a very different mould ; and while he commanded the esteem of his subjects , he seldom condescended to solicit <b>their</b> <b>affections</b> . "	
1970	"PTB_WSJ"	"Vila"	"affections"	25	27	13348		
22115	"HDFRE"	"whose"	"affections"	39	40	2115	"His victories over the Sarmatians and the Germans , the austerity of his life , and the rigid impartiality of his justice , while he was a Pr??fect of the city , commanded the esteem of a people <b>whose</b> <b>affections</b> were engaged in favor of the more amiable Balbinus . "	
							
23866	"HDFRE"	"their"	"animosities"	5	7	3866	"Sometimes the barbarians suspended <b>their</b> domestic <b>animosities</b> , and the relaxed vigilance of the garrisons sometimes gave a passage to their strength or dexterity . "	
22168	"HDFRE"	"their"	"animosity"	2	3	2168	"But <b>their</b> <b>animosity</b> , though smothered for a while , burnt with redoubled violence . "	
							
1901	"PTB_WSJ"	"his"	"ardor"	10	12	24466		
2024	"PTB_WSJ"	"Baltimore"	"attitude"	10	13	25294		
2025	"PTB_WSJ"	"Congress"	"attitude"	6	8	33039		
2026	"PTB_WSJ"	"My"	"attitude"	1	2	39523		
2027	"PTB_WSJ"	"Our"	"attitude"	2	3	32646		
2028	"PTB_WSJ"	"Pemex"	"attitude"	10	14	31799		
2029	"PTB_WSJ"	"Smith"	"attitude"	11	14	23008		
2030	"PTB_WSJ"	"Their"	"attitude"	2	3	32207		
2031	"PTB_WSJ"	"their"	"attitude"	5	6	32901		
2032	"PTB_WSJ"	"jurors"	"attitudes"	15	17	19828		
2033	"PTB_WSJ"	"jurors"	"attitudes"	15	17	19835		
20969	"HDFRE"	"his"	"avarice"	15	16	969	"By acts of extortion , and the forfeited estates of the nobles sacrificed to <b>his</b> <b>avarice</b> , he had accumulated an immense treasure . "	
21908	"HDFRE"	"his"	"avarice"	19	20	1908	"A servile crowd , in which he frequently reckoned pr??tors and consuls , courted his smiles , pampered <b>his</b> <b>avarice</b> , applauded his follies , served his passions , and waited with impatience for his death . "	
20224	"HDFRE"	"their"	"avarice"	28	29	224	"The proximity of its situation to the coast of Gaul seemed to invite their arms ; the pleasing though doubtful intelligence of a pearl fishery , attracted <b>their</b> <b>avarice</b> ; and as Britain was viewed in the light of a distinct and insulated world , the conquest scarcely formed any exception to the general system of continental measures . "	
21197	"HDFRE"	"their"	"avarice"	10	11	1197	"The guards themselves were ashamed of the prince whom <b>their</b> <b>avarice</b> had persuaded them to accept ; nor was there a citizen who did not consider his elevation with horror , as the last insult on the Roman name . "	
23145	"HDFRE"	"their"	"avarice"	5	6	3145	"The first objects of <b>their</b> <b>avarice</b> were a few cities of the Rh??tian frontier ; but their hopes soon rising with success , the rapid march of the Alemanni traced a line of devastation from the Danube to the Po . "	
23186	"HDFRE"	"their"	"avarice"	41	43	3186	"After suppressing a competitor , who had assumed the purple at Mentz , he refused to gratify his troops with the plunder of the rebellious city ; and in the seventh year of his reign , became the victim of <b>their</b> disappointed <b>avarice</b> . "	
