1579	"PTB_WSJ"	"their"	"strategies"	2	4	11816		
1580	"PTB_WSJ"	"their"	"strategies"	16	17	14430		
1581	"PTB_WSJ"	"administration"	"strategy"	10	12	2815		
1582	"PTB_WSJ"	"Cathay"	"strategy"	26	28	23796		
1583	"PTB_WSJ"	"Chase"	"strategy"	6	8	28497		
1584	"PTB_WSJ"	"company"	"strategy"	2	4	7145		
1585	"PTB_WSJ"	"company"	"strategy"	22	25	12982		
1586	"PTB_WSJ"	"company"	"strategy"	29	31	17519		
1587	"PTB_WSJ"	"company"	"strategy"	7	10	28485		
1588	"PTB_WSJ"	"Cowboys"	"strategy"	17	20	23322		
1589	"PTB_WSJ"	"Darman"	"strategy"	18	20	35191		
1590	"PTB_WSJ"	"firm"	"strategy"	14	17	7969		
1591	"PTB_WSJ"	"firm"	"strategy"	33	36	13693		
1592	"PTB_WSJ"	"fund"	"strategy"	2	4	24395		
1593	"PTB_WSJ"	"Graphics"	"strategy"	2	4	19891		
1594	"PTB_WSJ"	"His"	"strategy"	1	3	1342		
1595	"PTB_WSJ"	"his"	"strategy"	4	6	2150		
1596	"PTB_WSJ"	"his"	"strategy"	31	32	7588		
1597	"PTB_WSJ"	"his"	"strategy"	14	15	14636		
1598	"PTB_WSJ"	"His"	"strategy"	1	2	20045		
1599	"PTB_WSJ"	"his"	"strategy"	15	16	35129		
1600	"PTB_WSJ"	"its"	"strategy"	6	8	1552		
1601	"PTB_WSJ"	"its"	"strategy"	18	20	1564		
1602	"PTB_WSJ"	"its"	"strategy"	8	9	2363		
1603	"PTB_WSJ"	"its"	"strategy"	3	5	13464		
1604	"PTB_WSJ"	"its"	"strategy"	17	20	14035		
1605	"PTB_WSJ"	"its"	"strategy"	2	4	14759		
1606	"PTB_WSJ"	"its"	"strategy"	3	5	14783		
1607	"PTB_WSJ"	"its"	"strategy"	36	38	16444		
1608	"PTB_WSJ"	"its"	"strategy"	35	38	16452		
1609	"PTB_WSJ"	"its"	"strategy"	16	17	25922		
1610	"PTB_WSJ"	"its"	"strategy"	24	26	34603		
1611	"PTB_WSJ"	"its"	"strategy"	26	28	39417		
1612	"PTB_WSJ"	"Major"	"strategy"	8	11	9637		
1613	"PTB_WSJ"	"Mobil"	"strategy"	4	6	17529		
1614	"PTB_WSJ"	"Morris"	"strategy"	15	18	2504		
1615	"PTB_WSJ"	"my"	"strategy"	11	12	26531		
1616	"PTB_WSJ"	"Newmark"	"strategy"	6	11	3147		
1617	"PTB_WSJ"	"our"	"strategy"	29	34	14788		
1618	"PTB_WSJ"	"our"	"Strategy"	27	30	19588		
1619	"PTB_WSJ"	"our"	"strategy"	18	19	39373		
1620	"PTB_WSJ"	"Pilson"	"strategy"	2	8	15689		
1621	"PTB_WSJ"	"Southam"	"strategy"	22	24	10738		
