20561	"HDFRE"	"its"	"ruins"	25	26	561	"Four of them were immediately rejected as unequal to the burden ; and among these was Laodicea , whose splendor is still displayed in <b>its</b> <b>ruins</b> . "	
23553	"HDFRE"	"Its"	"ruins"	1	3	3553	"<b>Its</b> scattered <b>ruins</b> , universally ascribed to the power of the D??mon , now serve only to excite the wonder of the Swabian peasant . "	
24179	"HDFRE"	"its"	"ruins"	21	22	4179	"The village of Aspalathus , and , long afterwards , the provincial town of Spalatro , have grown out of <b>its</b> <b>ruins</b> . "	
23269	"HDFRE"	"whose"	"ruins"	34	35	3269	"It was during that peaceful period , if we may judge from a few remaining inscriptions , that the wealthy Palmyrenians constructed those temples , palaces , and porticos of Grecian architecture , <b>whose</b> <b>ruins</b> , scattered over an extent of several miles , have deserved the curiosity of our travellers . "	
24290	"HDFRE"	"whose"	"ruins"	26	27	4290	"It was in vain that , a few months after his abdication , his successors dedicated , under his name , those magnificent baths , <b>whose</b> <b>ruins</b> still supply the ground as well as the materials for so many churches and convents . "	
							
21102	"HDFRE"	"his"	"remains"	62	63	1102	"They decreed in tumultuous votes , that his honors should be reversed , his titles erased from the public monuments , his statues thrown down , his body dragged with a hook into the stripping room of the gladiators , to satiate the public fury ; and they expressed some indignation against those officious servants who had already presumed to screen <b>his</b> <b>remains</b> from the justice of the senate . "	
20550	"HDFRE"	"its"	"remains"	9	10	550	"The splendor of Verona may be traced in <b>its</b> <b>remains</b> : yet Verona was less celebrated than Aquileia or Padua , Milan or Ravenna . "	
24045	"HDFRE"	"its"	"remains"	45	47	4045	"That crafty prince had framed a new system of Imperial government , which was afterwards completed by the family of Constantine ; and as the image of the old constitution was religiously preserved in the senate , he resolved to deprive that order of <b>its</b> small <b>remains</b> of power and consideration . "	
							
21732	"HDFRE"	"his"	"corpse"	9	11	1732	"Elagabalus was massacred by the indignant Pr??torians , <b>his</b> mutilated <b>corpse</b> dragged through the streets of the city , and thrown into the Tiber . "	
							
20558	"HDFRE"	"its"	"ashes"	35	36	558	"Three hundred African cities had once acknowledged the authority of Carthage , nor is it likely that their numbers diminished under the administration of the emperors : Carthage itself rose with new splendor from <b>its</b> <b>ashes</b> ; and that capital , as well as Capua and Corinth , soon recovered all the advantages which can be separated from independent sovereignty . "	
							
3667	"PTB_WSJ"	"its"	"moon"	10	11	32399		
3668	"PTB_WSJ"	"its"	"moons"	15	18	32374		
							
7570	"PTB_WSJ"	"his"	"mater"	37	39	27900		
							
3666	"PTB_WSJ"	"my"	"birthplace"	11	12	25316		
							
3859	"PTB_WSJ"	"her"	"homeland"	32	33	8212		
3860	"PTB_WSJ"	"his"	"homeland"	13	14	2907		
3861	"PTB_WSJ"	"their"	"homeland"	61	62	1431		
3862	"PTB_WSJ"	"his"	"hometown"	25	26	29084		
3863	"PTB_WSJ"	"my"	"hometown"	30	31	32865		
							
21682	"HDFRE"	"her"	"temple"	9	10	1682	"Her image , with the rich offerings of <b>her</b> <b>temple</b> as a marriage portion , was transported with solemn pomp from Carthage to Rome , and the day of these mystic nuptials was a general festival in the capital and throughout the empire . "	
20906	"HDFRE"	"her"	"temples"	5	6	906	"She was represented in <b>her</b> <b>temples</b> , with the attributes of Juno , Venus , and Ceres ; and it was decreed , that , on the day of their nuptials , the youth of either sex should pay their vows before the altar of their chaste patroness . "	
24949	"HDFRE"	"her"	"temples"	47	48	4949	"All these were only so many preparatory and alarming signs of the great catastrophe of Rome , when the country of the Scipios and C??sars should be consumed by a flame from Heaven , and the city of the seven hills , with her palaces , <b>her</b> <b>temples</b> , and her triumphal arches , should be buried in a vast lake of fire and brimstone . "	
21675	"HDFRE"	"his"	"altar"	19	20	1675	"The richest wines , the most extraordinary victims , and the rarest aromatics , were profusely consumed on <b>his</b> <b>altar</b> . "	

